id,S148,S150
124200,False,False
124201,False,False
124202,False,False
124203,False,False
124204,False,False
124205,False,False
124206,False,False
124207,False,False
124208,False,False
124209,False,False
124210,False,False
124211,False,False
124212,False,False
124213,False,False
124214,False,False
124215,False,False
124216,False,False
124217,False,False
124218,False,False
124219,False,False
124220,False,False
124221,False,False
124222,False,False
124223,False,False
124224,True,False
124225,False,False
124226,False,False
124227,False,False
124228,False,False
124229,False,False
124230,False,False
124231,False,False
124232,False,False
124233,False,False
124234,False,False
124235,False,False
124236,False,False
124237,False,False
124238,False,False
124239,False,False
124240,False,False
124241,False,False
124242,False,False
124243,False,False
124244,False,False
124245,False,False
124246,False,False
124247,False,False
124248,False,False
124249,False,False
124250,False,False
124251,False,False
124252,False,False
124253,False,False
124254,False,False
124255,False,False
124256,False,False
124257,False,False
124258,False,False
124259,False,False
124260,False,False
124261,False,False
124262,False,False
124263,False,False
124264,False,False
124265,False,False
124266,False,False
124267,False,False
124268,False,False
124269,False,False
124270,False,False
124271,False,False
124272,False,False
124273,False,False
124274,False,False
124275,False,False
124276,False,False
124277,False,False
124278,False,False
124279,False,False
124280,False,False
124281,False,False
124282,False,False
124283,False,False
124284,False,False
124285,False,False
124286,False,False
124287,False,False
124288,False,False
124289,False,False
124290,False,False
124291,False,False
124292,False,False
124293,False,False
124294,False,False
124295,False,False
124296,False,False
124297,False,False
124298,False,False
124299,False,False
124300,False,False
124301,False,False
124302,False,False
124303,False,False
124304,False,False
124305,False,False
124306,False,False
124307,False,False
124308,False,False
124309,False,False
124310,False,False
124311,False,False
124312,False,False
124313,False,False
124314,False,False
124315,False,False
124316,False,False
124317,False,False
124318,False,False
124319,False,False
124320,False,False
124321,False,False
124322,False,False
124323,False,True
124324,False,False
124325,False,False
124326,False,False
124327,False,False
124328,False,False
124329,False,False
124330,False,False
124331,False,False
124332,False,False
124333,False,False
124334,False,False
124335,False,False
124336,False,False
124337,False,False
124338,False,False
124339,False,False
124340,False,False
124341,False,False
124342,False,False
124343,False,False
124344,False,False
124345,False,False
124346,False,False
124347,False,False
124348,False,False
124349,False,False
124350,False,False
124351,False,False
124352,False,False
124353,False,False
124354,False,False
124355,False,False
124356,False,False
124357,False,False
124358,False,False
124359,False,False
124360,False,False
124361,False,False
124362,False,False
124363,False,False
124364,False,False
124365,False,False
124366,False,False
124367,False,False
124368,False,False
124369,False,False
124370,False,False
124371,False,False
124372,False,False
124373,False,False
124374,False,False
124375,False,False
124376,False,False
124377,False,False
124378,False,False
124379,False,False
124380,False,False
124381,False,False
124382,False,False
124383,False,False
124384,False,False
124385,False,False
124386,False,False
124387,False,False
124388,False,False
124389,False,False
124390,False,False
124391,False,False
124392,False,False
124393,False,False
124394,False,False
124395,False,False
124396,False,False
124397,False,False
124398,False,False
124399,False,False
124400,False,False
124401,False,False
124402,False,False
124403,False,False
124404,False,False
124405,False,False
124406,False,False
124407,False,False
124408,False,False
124409,False,False
124410,False,False
124411,False,False
124412,False,False
124413,False,False
124414,False,False
124415,False,False
124416,False,False
124417,False,False
124418,False,False
124419,False,False
124420,False,False
124421,False,False
124422,False,False
124423,False,False
124424,False,False
124425,False,False
124426,False,False
124427,False,False
124428,False,False
124429,False,False
124430,False,False
124431,False,False
124432,False,False
124433,False,False
124434,False,False
124435,False,False
124436,False,False
124437,False,False
124438,False,False
124439,False,False
124440,False,False
124441,False,False
124442,False,False
124443,False,False
124444,False,False
124445,False,False
124446,False,False
124447,False,False
124448,False,False
124449,False,False
124450,False,False
124451,False,False
124452,False,False
124453,False,False
124454,False,False
124455,False,False
124456,False,False
124457,False,False
124458,False,False
124459,False,False
124460,False,False
124461,False,False
124462,False,False
124463,False,False
124464,False,False
124465,False,False
124466,False,False
124467,False,False
124468,False,False
124469,False,False
124470,False,False
124471,False,False
124472,False,False
124473,False,False
124474,False,False
124475,False,False
124476,False,False
124477,False,False
124478,False,False
124479,False,False
124480,False,False
124481,False,False
124482,False,False
124483,False,False
124484,False,False
124485,False,False
124486,False,False
124487,False,False
124488,False,False
124489,False,False
124490,False,False
124491,False,False
124492,False,False
124493,False,False
124494,False,False
124495,False,False
124496,False,False
124497,False,False
124498,False,False
124499,False,False
124500,False,False
124501,False,False
124502,False,False
124503,False,False
124504,False,False
124505,False,False
124506,False,False
124507,False,False
124508,False,False
124509,False,False
124510,False,False
124511,False,False
124512,False,False
124513,False,False
124514,False,False
124515,False,False
124516,False,False
124517,False,False
124518,False,False
124519,False,False
124520,False,False
124521,False,False
124522,False,False
124523,False,False
124524,False,False
124525,False,False
124526,False,False
124527,False,False
124528,False,False
124529,False,False
124530,False,True
124531,False,False
124532,False,False
124533,False,False
124534,False,False
124535,False,False
124536,False,False
124537,False,False
124538,False,False
124539,False,False
124540,False,False
124541,False,False
124542,False,False
124543,False,False
124544,False,False
124545,False,False
124546,False,False
124547,False,False
124548,False,False
124549,False,False
124550,False,False
124551,False,False
124552,False,False
124553,False,False
124554,False,False
124555,False,False
124556,False,False
124557,False,False
124558,False,False
124559,False,False
124560,False,False
124561,False,False
124562,False,False
124563,False,False
124564,False,False
124565,False,False
124566,False,False
124567,False,False
124568,False,False
124569,False,False
124570,False,False
124571,False,False
